embedding_id,source_type,source_id,text_chunk,chunk_index,token_count,model,vector_dim,created_at
EMB000824,service,SVC00096,2D Echo: Echocardiography. Price: ₹2340. Duration: 45 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000825,service,SVC00097,Vaccination: Immunization services. Price: ₹1637. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000826,service,SVC00098,Blood Test - LFT: Liver function test. Price: ₹919. Duration: 60 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000827,service,SVC00099,ICU Care (per day): Intensive care unit admission. Price: ₹14479. Duration: 30 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000828,service,SVC00100,Health Checkup - Comprehensive: Full body checkup. Price: ₹5119. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000829,service,SVC00101,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹2008. Duration: 90 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000830,service,SVC00102,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000831,service,SVC00103,General Ward (per day): General ward admission. Price: ₹3791. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000832,service,SVC00104,Health Checkup - Basic: Basic health screening package. Price: ₹2697. Duration: 30 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000833,service,SVC00105,Physiotherapy: Physical therapy session. Price: ₹1051. Duration: 120 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000834,service,SVC00106,X-Ray: Digital radiography. Price: ₹322. Duration: 30 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000835,service,SVC00107,Physiotherapy: Physical therapy session. Price: ₹1280. Duration: 30 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000836,service,SVC00108,Blood Test - KFT: Kidney function test. Price: ₹595. Duration: 15 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000837,service,SVC00109,2D Echo: Echocardiography. Price: ₹2765. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000838,service,SVC00110,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1295. Duration: 30 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000839,service,SVC00111,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000840,service,SVC00112,CT Scan: Computed tomography scan. Price: ₹9430. Duration: 90 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000841,service,SVC00113,Blood Test - LFT: Liver function test. Price: ₹956. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000842,service,SVC00114,MRI Scan: Magnetic resonance imaging. Price: ₹5184. Duration: 60 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000843,service,SVC00115,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹886. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000844,service,SVC00116,Blood Test - CBC: Complete blood count. Price: ₹350. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000845,service,SVC00117,Surgical Procedure: Minor/major surgical intervention. Price: ₹97177. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000846,service,SVC00118,ICU Care (per day): Intensive care unit admission. Price: ₹26772. Duration: 60 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000847,service,SVC00119,Health Checkup - Comprehensive: Full body checkup. Price: ₹11122. Duration: 45 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000848,service,SVC00120,Blood Test - LFT: Liver function test. Price: ₹563. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000849,service,SVC00121,2D Echo: Echocardiography. Price: ₹2639. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000850,service,SVC00122,OPD Consultation: Outpatient consultation with specialist. Price: ₹533. Duration: 120 min. Insurance covered: False.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000851,service,SVC00123,Physiotherapy: Physical therapy session. Price: ₹714. Duration: 45 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000852,service,SVC00124,Blood Test - KFT: Kidney function test. Price: ₹1000. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000853,service,SVC00125,Endoscopy: Upper GI endoscopy. Price: ₹7155. Duration: 60 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000854,service,SVC00126,Dialysis: Hemodialysis session. Price: ₹4563. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000855,service,SVC00127,X-Ray: Digital radiography. Price: ₹437. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000856,service,SVC00128,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 90 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000857,service,SVC00129,General Ward (per day): General ward admission. Price: ₹5665. Duration: 120 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000858,service,SVC00130,Vaccination: Immunization services. Price: ₹1260. Duration: 15 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000859,service,SVC00131,ECG: 12-lead electrocardiogram. Price: ₹254. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000860,service,SVC00132,OPD Consultation: Outpatient consultation with specialist. Price: ₹903. Duration: 30 min. Insurance covered: False.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000861,service,SVC00133,Dialysis: Hemodialysis session. Price: ₹4317. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000862,service,SVC00134,Surgical Procedure: Minor/major surgical intervention. Price: ₹173708. Duration: 15 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000863,service,SVC00135,Vaccination: Immunization services. Price: ₹1050. Duration: 15 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000864,service,SVC00136,General Ward (per day): General ward admission. Price: ₹5697. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000865,service,SVC00137,Health Checkup - Basic: Basic health screening package. Price: ₹2125. Duration: 90 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000866,service,SVC00138,ICU Care (per day): Intensive care unit admission. Price: ₹17585. Duration: 60 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000867,service,SVC00139,Physiotherapy: Physical therapy session. Price: ₹1478. Duration: 15 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000868,service,SVC00140,Health Checkup - Comprehensive: Full body checkup. Price: ₹12394. Duration: 120 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000869,service,SVC00141,Blood Test - LFT: Liver function test. Price: ₹1033. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000870,service,SVC00142,2D Echo: Echocardiography. Price: ₹3524. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000871,service,SVC00143,Endoscopy: Upper GI endoscopy. Price: ₹7613. Duration: 90 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000872,service,SVC00144,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 120 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000873,service,SVC00145,MRI Scan: Magnetic resonance imaging. Price: ₹10735. Duration: 30 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000874,service,SVC00146,CT Scan: Computed tomography scan. Price: ₹8156. Duration: 45 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000875,service,SVC00147,Blood Test - KFT: Kidney function test. Price: ₹529. Duration: 15 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000876,service,SVC00148,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹807. Duration: 15 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000877,service,SVC00149,X-Ray: Digital radiography. Price: ₹775. Duration: 30 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000878,service,SVC00150,Health Checkup - Comprehensive: Full body checkup. Price: ₹9472. Duration: 60 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000879,service,SVC00151,Blood Test - LFT: Liver function test. Price: ₹559. Duration: 120 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000880,service,SVC00152,Blood Test - CBC: Complete blood count. Price: ₹278. Duration: 45 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000881,service,SVC00153,MRI Scan: Magnetic resonance imaging. Price: ₹12209. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000882,service,SVC00154,General Ward (per day): General ward admission. Price: ₹4855. Duration: 15 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000883,service,SVC00155,ICU Care (per day): Intensive care unit admission. Price: ₹25362. Duration: 15 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000884,service,SVC00156,OPD Consultation: Outpatient consultation with specialist. Price: ₹1320. Duration: 15 min. Insurance covered: True.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000885,service,SVC00157,ECG: 12-lead electrocardiogram. Price: ₹452. Duration: 90 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000886,service,SVC00158,Dialysis: Hemodialysis session. Price: ₹3904. Duration: 30 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000887,service,SVC00159,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1218. Duration: 30 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000888,service,SVC00160,X-Ray: Digital radiography. Price: ₹517. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000889,service,SVC00161,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 60 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000890,service,SVC00162,Endoscopy: Upper GI endoscopy. Price: ₹4074. Duration: 30 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000891,service,SVC00163,Vaccination: Immunization services. Price: ₹1355. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000892,service,SVC00164,Blood Test - KFT: Kidney function test. Price: ₹1097. Duration: 60 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000893,service,SVC00165,Surgical Procedure: Minor/major surgical intervention. Price: ₹27478. Duration: 60 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000894,service,SVC00166,CT Scan: Computed tomography scan. Price: ₹6750. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000895,service,SVC00167,Physiotherapy: Physical therapy session. Price: ₹727. Duration: 30 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000896,service,SVC00168,Health Checkup - Basic: Basic health screening package. Price: ₹1923. Duration: 60 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000897,service,SVC00169,2D Echo: Echocardiography. Price: ₹1695. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000898,service,SVC00170,Vaccination: Immunization services. Price: ₹1209. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000899,service,SVC00171,CT Scan: Computed tomography scan. Price: ₹3702. Duration: 60 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000900,service,SVC00172,Health Checkup - Comprehensive: Full body checkup. Price: ₹9504. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000901,service,SVC00173,Health Checkup - Basic: Basic health screening package. Price: ₹3305. Duration: 15 min. Insurance covered: True.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000902,service,SVC00174,2D Echo: Echocardiography. Price: ₹2366. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000903,service,SVC00175,Blood Test - CBC: Complete blood count. Price: ₹337. Duration: 120 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000904,service,SVC00176,Dialysis: Hemodialysis session. Price: ₹4327. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000905,service,SVC00177,Blood Test - LFT: Liver function test. Price: ₹742. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000906,service,SVC00178,Blood Test - KFT: Kidney function test. Price: ₹960. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000907,service,SVC00179,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000908,service,SVC00180,Surgical Procedure: Minor/major surgical intervention. Price: ₹166549. Duration: 90 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000909,service,SVC00181,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1201. Duration: 30 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000910,service,SVC00182,Physiotherapy: Physical therapy session. Price: ₹952. Duration: 60 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000911,service,SVC00183,MRI Scan: Magnetic resonance imaging. Price: ₹11529. Duration: 30 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000912,service,SVC00184,Vaccination: Immunization services. Price: ₹827. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000913,service,SVC00185,OPD Consultation: Outpatient consultation with specialist. Price: ₹1112. Duration: 45 min. Insurance covered: False.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000914,service,SVC00186,Health Checkup - Basic: Basic health screening package. Price: ₹2631. Duration: 45 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000915,service,SVC00187,CT Scan: Computed tomography scan. Price: ₹9470. Duration: 30 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000916,service,SVC00188,MRI Scan: Magnetic resonance imaging. Price: ₹7056. Duration: 15 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000917,service,SVC00189,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000918,service,SVC00190,Endoscopy: Upper GI endoscopy. Price: ₹5866. Duration: 120 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000919,service,SVC00191,2D Echo: Echocardiography. Price: ₹2992. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000920,service,SVC00192,ICU Care (per day): Intensive care unit admission. Price: ₹17515. Duration: 120 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000921,service,SVC00193,Blood Test - LFT: Liver function test. Price: ₹918. Duration: 120 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000922,service,SVC00194,X-Ray: Digital radiography. Price: ₹581. Duration: 90 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000923,service,SVC00195,CT Scan: Computed tomography scan. Price: ₹4445. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
